Zipcode  Duration (s)  Distance
Time: 10-28-2014 22:30:00
07112  2500  55.133
10913  4742  112.012
12508  6413  151.749
10314  3397  64.337
98072  157355  4501.484
41042  36346  980.733
07423  4012  91.746
11354  5195  99.065
07032  2794  65.959
18080  4574  100.776
18466  5366  128.4
07310  3377  71.906
70596  76070  2213.269
18954  3495  55.547
14701  22709  604.507
07933  1939  38.182
08094  7140  149.509
19525  5169  110.05
21801  16498  321.426
07603  3899  85.707
08514  4941  93.411
19437  4437  71.698
07852  2877  51.36
28590  31892  768.591
19127  5671  102.177
17025  8369  212.791
07041  2473  51.06
76504  91797  2631.548
18923  3425  58.132
19512  5723  111.095
07757  4243  87.86
11215  4612  82.559
28269  33845  958.169
30004  48272  1336.275
Time: 10-29-2014 05:30:00
08822  1104  15.674
19095  5204  86.637
08889  0  0
18947  3110  49.536
08825  1933  31.916
07936  2465  51.556
08886  1753  36.149
07901  2028  43.667
07073  3647  78.809
08046  4863  91.192
08865  2228  41.393
07712  4217  87.964
08820  2629  43.985
08876  489  6.723
08807  1364  17.107
08902  3139  48.468
18976  3788  61.223
07030  3531  73.389
07652  3716  85.65
18015  2857  64.369
08833  522  7.584
24401  19422  537.885
07066  2925  46.838
19446  4743  74.223
08853  1005  13.9
08873  2072  32.732
18951  3600  75.893
18944  4029  65.482
08502  2337  32.29
08831  3818  64.787
10306  3845  64.63
18013  3776  67.669
18902  3280  53.773
07090  2562  42.969
08551  1757  26.648
07014  3384  74.604
08844  2836  26.835
07065  3053  56.485
07830  1300  16.736
08827  1501  25.357
07920  1453  25.369
02760  18289  390.282
07730  3233  64.858
07746  3534  72.296
08840  2356  42.748
19438  5327  109.196
07022  4007  80.873
07080  2317  36.739
07092  2437  43.805
07005  2755  57.018
07662  3486  81.102
08812  1655  26.697
07747  3130  60.532
18045  2587  60.729
07853  1965  26.844
08801  1067  15.545
07832  4838  86.592
18210  5770  124.295
07023  2157  39.033
07677  4375  96.634
48108  34096  952.98
07016  2800  60.37
07825  3747  76.459
08837  2314  42.877
08060  4616  86.806
18040  3111  51.471
07928  2129  42.742
19382  7233  131.552
07083  2604  55.567
08724  4827  106.678
07010  4103  83.543
08854  1814  30.375
19020  4362  76.424
07054  2508  50.107
07930  2063  34.103
18036  3247  77.21
07202  3080  65.824
07059  1488  28.188
07974  1893  39.961
18034  3060  73.682
07027  2784  44.819
08826  1987  25.631
07821  3283  58.318
07042  3028  64.822
07823  2746  44.346
10977  4433  104.995
19422  4757  76.527
07960  1899  38.897
07860  4409  73.459
07036  3040  58.329
08802  1731  29.333
19075  5091  82.783
18020  2641  59.661
07306  3148  68.763
19355  6246  112.264
07826  6186  121.289
11374  4942  94.318
78852  109328  3110.297
19426  6008  90.23
08882  2957  44.821
10310  3805  71.077
19462  5265  88.245
07670  4528  92.72
07931  1406  23.489
07882  2327  34.609
07945  2375  40.431
07076  2492  42.332
98346  161610  4528.779
08512  3747  52.559
88546  117089  3436.497
07701  3883  79.647
07676  3997  92.612
08850  2847  43.321
07067  2857  50.883
07922  1742  38.022
07940  2402  44.935
08846  1848  25.45
18042  2436  49.225
18925  3260  51.892
08559  1927  29.998
18960  4276  94.575
18901  3555  54.677
18052  3596  80.61
18920  2599  42.339
08867  1559  25.666
07078  2357  49.031
07803  2987  47.951
08755  5409  120.113
07002  3072  68.218
18929  3374  56.427
10022  4384  84.343
17111  8178  205.196
08857  3427  52.042
07456  3698  82.531
38117  58222  1680.256
19403  5504  84.734
10001  3670  80.743
07840  2689  35.096
08809  1594  22.695
07063  2195  31.755
18343  3657  59.962
07753  4154  91.772
07924  1737  29.618
07463  3974  87.45
10993  5412  123.333
18103  3084  75.69
12060  11514  289.475
02043  20043  449.569
07438  3851  82.055
19116  4572  77.967
19002  4571  76.626
08501  4411  85.654
18054  4742  101.917
07436  3101  75.549
18938  2258  40.181
08050  6525  152.688
88013  118439  3343.727
08540  2698  38.81
18914  3742  61.585
07401  3859  87.747
07033  2660  57.538
19130  5520  102.912
33067  69583  1954.13
08804  1966  33.639
07950  2722  51.192
08887  1084  14.7
07760  4496  82.585
07045  2560  57.432
08510  4479  80.712
08805  1611  22.629
07006  3026  60.619
07081  2534  49.609
18017  2791  67.128
07095  2380  48.782
07110  3308  68.445
08550  3988  52.968
19468  6693  130.674
08721  5341  126.115
07720  4564  94.352
07302  3238  72.609
07675  4496  97.461
07728  4542  80.405
07082  2670  59.636
08536  3357  46.676
18074  5209  108.463
18106  3845  88.568
08085  6795  144.906
07863  2620  39.941
08836  1599  27.45
07432  3749  86.767
03825  22703  509.486
08108  5893  113.473
18039  2856  49.068
88221  110274  3116.619
08884  3316  49.626
07068  2805  62.433
19454  4267  69.752
07834  2607  56.229
27809  29195  676.643
08823  2552  40.677
18064  3051  67.287
18928  2509  44.465
19067  3721  65.858
07921  1132  13.974
19128  6101  90.99
07726  3996  75.731
10011  3951  77.292
08560  2506  39.431
07208  2737  57.738
07470  3346  72.429
08535  4026  75.197
88231  106920  3062.23
19473  5566  114.933
10954  4318  104.42
07876  2664  45.229
08075  5334  85.828
34232  67339  1848.788
08835  1840  20.959
08829  1255  16.686
07430  3819  84.423
07869  2936  59.094
07450  4119  89.703
08558  2118  32.328
30331  48624  1370.106
18051  3996  92.599
07105  2764  61.796
07666  3936  85.982
08534  2376  39.417
10950  5111  124.403
07946  1722  31.153
18055  2969  64.802
07044  3206  67.996
08753  5744  123.516
07070  3599  77.603
88201  106970  3016.836
07028  2954  64.005
18974  3524  60.279
07718  3819  73.198
07738  3686  75.321
66062  67836  1886.995
08859  2780  54.145
08810  3367  54.296
19464  5697  116.565
19465  6223  122.861
08858  657  8.151
07828  3065  47.853
19106  5269  99.79
08742  5122  107.062
08542  3172  43.046
19135  4883  88.106
10016  4030  82.119
08016  4608  82.723
07731  4725  103.69
07751  3566  68.801
18062  4163  93.654
19444  5437  91.258
03253  23722  571.249
19428  5465  94.04
07422  4905  101.76
07871  3666  82.536
18031  4001  92.197
07001  2966  55.185
07836  2190  40.598
07040  2397  50.491
18964  4786  75.806
90293  153642  4430.183
07052  2878  65.848
13905  10354  262.145
08861  2458  48.699
18334  5243  123.312
18322  4125  94.129
07927  2295  43.342
78342  103452  2949.134
12010  13057  326.132
07060  2046  36.498
18337  6329  126.78
18301  4610  74.16
18977  2760  43.167
07003  2881  65.068
18072  3505  79.537
08816  2899  44.274
08901  2441  36.423
18104  3603  82.399
08817  2303  41.11
02482  18633  399.519
08824  2710  42.107
08648  3094  51.224
08619  3188  56.217
07934  1560  25.969
19118  5406  86.577
07206  3181  65.876
08869  1042  17.017
07086  3397  77.048
10075  4661  85.832
15102  21500  530.862
95051  161170  4702.411
07204  2744  58.41
19038  5086  83.584
08730  4818  102.895
08003  5504  109.784
19401  5213  80.805
18932  4355  69.454
27587  30079  711.777
19440  4541  72.467
46032  40377  1090.713
94301  161063  4695.279
14770  19687  522.667
07062  2214  39.257
08062  6797  142.01
08527  5388  110.143
19031  5018  82.219
18360  3874  92.889
15044  20660  536.893
01070  15228  352.077
19136  4786  84.083
15003  22245  557.998
08034  5206  106.344
08520  3889  71.175
08638  3180  49.353
07069  1689  34.368
15084  20624  533.03
11510  6833  122.068
08852  3338  46.926
08054  4927  97.876
08035  5696  114.285
27807  30136  719.822
08863  2261  44.361
18940  3285  52.346
18969  4730  101.733
19025  4416  74.196
07039  2776  57.986
07417  3350  79.939
18067  3791  80.226
07878  2593  56.658
19504  4696  97.015
19085  5412  96.63
33331  70451  1989.885
98801  151871  4316.526
07932  2501  46.436
08691  4281  68.227
08872  2904  55.149
79780  108487  3157.734
18038  4465  89.304
10024  3982  84.422
08879  2718  52.748
08012  6137  128.991
07866  2942  64.774
07029  2902  63.246
08830  2640  48.787
18966  3805  59.545
88021  120135  3390.348
85342  133943  3882.322
19119  5731  90.005
22936  25108  501.121
18942  3094  48.974
07009  3186  70.38
22314  16599  330.373
07737  3991  75.688
19115  4776  80.783
08081  6731  129.149
19540  6727  151.768
60202  45864  1267.204
05465  23115  540.268
19087  5899  102.686
08052  5179  104.792
08225  8814  199.996
60611  44713  1244.577
19063  6537  116.749
10583  5532  116.307
07457  3112  69.751
10033  4072  91.437
20854  16197  329.678
07724  3773  82.449
07733  3415  72.838
07735  3181  64.241
28211  34718  975.638
07046  2615  55.028
01104  14618  307.833
10280  3988  77.32
08530  2202  36.35
07093  3597  78.544
07748  3565  70.848
07722  4035  82.248
07480  3991  85.724
10312  2899  57.535
07018  2671  58.051
07926  2522  47.499
18963  2336  40.309
08722  5542  124.604
07481  3525  83.556
07405  3345  75.1
10924  5518  139.372
18077  2963  50.657
02908  17448  367.549
08751  6052  132.275
75230  84234  2428.854
80129  99459  2814.252
92106  153488  4384.404
44026  25662  694.363
85340  133789  3843.529
92708  152975  4411.811
07663  3643  80.776
18930  3257  52.894
10597  7043  162.352
46060  40731  1098.352
10019  3860  80.694
19103  5412  102.892
07047  3589  77.339
19001  4821  74.944
07304  3238  72.274
07205  2645  55.62
07980  1876  32.476
08525  2115  29.797
18972  2882  42.051
10028  4669  87.353
98117  157781  4502.391
08088  6381  114.243
18018  3504  72.293
07305  3273  71.308
88121  103822  2923.79
07444  3090  69.792
33624  64942  1759.141
07856  3019  54.06
19125  5236  96.813
15927  17960  446.506
08505  4080  75.102
10708  4828  107.254
07739  4090  81.622
04072  23258  562.666
14221  22164  594.472
19460  6795  116.761
08061  6317  133.828
19090  4361  70.994
14534  18682  493.019
07203  2982  61.917
08880  1720  27.116
08690  3763  61.609
07307  3317  70.639
18088  4243  89.245
98052  157043  4491.022
18092  4114  87.763
07843  3462  54.05
08518  4442  77.991
08904  2339  35.379
07079  2649  52.411
14608  19099  507.236
08010  5200  82.298
07607  3699  83.496
07031  3739  75.427
94005  159651  4659.756
07961  2084  41.655
10014  3772  76.572
24592  30402  676.031
29926  48393  1243.214
07627  4871  95.867
19064  6328  111.994
07801  2954  65.366
20148  17244  361.196
15090  21348  560.217
08048  5159  95.096
85024  132925  3804.194
10010  4211  83.049
07981  2298  47.431
30309  47386  1343.121
33327  70551  1990.785
88263  110297  3209.796
07440  3293  66.925
07102  2813  61.128
18076  4759  100.779
07026  3607  80.121
39503  68849  1966.106
27712  30583  739.044
34105  73743  1975.544
27021  31050  869.931
24477  20010  551.746
07650  3744  83.388
21050  11721  237.044
19046  4961  72.691
85343  135196  3876.616
18353  3792  89.943
08318  7742  160.283
70802  73198  2122.751
07008  3086  60.29
07112  2502  55.133
10913  4714  112.012
12508  6471  151.749
10314  3438  64.337
98072  157585  4501.484
41042  36388  980.733
07423  4030  91.746
11354  5119  99.065
07032  2773  65.959
18080  4596  100.776
18466  5438  128.4
07310  3336  71.906
70596  76476  2213.269
18954  3545  55.547
14701  22733  604.507
07933  1927  38.182
08094  7309  149.509
19525  5230  110.05
21801  16886  321.426
07603  3880  85.707
08514  4980  93.411
19437  4468  71.698
07852  2889  51.36
28590  31398  768.591
19127  5824  102.177
17025  8398  212.791
07041  2497  51.06
76504  92256  2631.548
18923  3515  58.132
19512  5835  111.095
07757  4243  87.86
11215  4594  82.559
28269  33860  958.169
30004  48329  1336.275
Time: 10-29-2014 06:00:00
08822  1111  15.674
19095  5390  86.637
08889  0  0
18947  3165  49.536
08825  1948  31.916
07936  2472  51.556
08886  1748  36.149
07901  2033  43.667
07073  3665  78.809
08046  4990  91.192
08865  2228  41.393
07712  4252  87.964
08820  2652  43.985
08876  491  6.723
08807  1403  17.107
08902  3206  48.468
18976  3868  61.223
07030  3543  73.389
07652  3760  85.65
18015  2871  64.369
08833  525  7.584
24401  19427  537.885
07066  2940  46.838
19446  4894  74.223
08853  1006  13.9
08873  2100  32.732
18951  3631  75.893
18944  4119  65.482
08502  2322  32.29
08831  3874  64.787
10306  3955  64.63
18013  3904  67.669
18902  3366  53.773
07090  2577  42.969
08551  1855  26.648
07014  3346  74.604
08844  2834  26.835
07065  3092  56.485
07830  1303  16.736
08827  1492  25.357
07920  1464  25.369
02760  17917  390.282
07730  3281  64.858
07746  3568  72.296
08840  2372  42.748
19438  5475  109.196
07022  4059  80.873
07080  2345  36.739
07092  2447  43.805
07005  2761  57.018
07662  3519  81.102
08812  1714  26.697
07747  3166  60.532
18045  2583  60.729
07853  1983  26.844
08801  1064  15.545
07832  5001  86.592
18210  5847  124.295
07023  2172  39.033
07677  4378  96.634
48108  34169  952.98
07016  2793  60.37
07825  3869  76.459
08837  2335  42.877
08060  4731  86.806
18040  3221  51.471
07928  2137  42.742
19382  7383  131.552
07083  2594  55.567
08724  4885  106.678
07010  4191  83.543
08854  1848  30.375
19020  4483  76.424
07054  2511  50.107
07930  2074  34.103
18036  3280  77.21
07202  3136  65.824
07059  1524  28.188
07974  1929  39.961
18034  3069  73.682
07027  2801  44.819
08826  1997  25.631
07821  3437  58.318
07042  3044  64.822
07823  2772  44.346
10977  4566  104.995
19422  4891  76.527
07960  1896  38.897
07860  4582  73.459
07036  3116  58.329
08802  1716  29.333
19075  5240  82.783
18020  2640  59.661
07306  3158  68.763
19355  6421  112.264
07826  6453  121.289
11374  5035  94.318
78852  108906  3110.297
19426  6144  90.23
08882  3039  44.821
10310  3836  71.077
19462  5436  88.245
07670  4501  92.72
07931  1426  23.489
07882  2350  34.609
07945  2383  40.431
07076  2530  42.332
98346  162127  4528.779
08512  3756  52.559
88546  117234  3436.497
07701  3902  79.647
07676  4008  92.612
08850  2875  43.321
07067  2882  50.883
07922  1784  38.022
07940  2395  44.935
08846  1917  25.45
18042  2434  49.225
18925  3333  51.892
08559  1956  29.998
18960  4418  94.575
18901  3601  54.677
18052  3681  80.61
18920  2658  42.339
08867  1558  25.666
07078  2353  49.031
07803  3012  47.951
08755  5461  120.113
07002  3075  68.218
18929  3488  56.427
10022  4459  84.343
17111  8209  205.196
08857  3560  52.042
07456  3717  82.531
38117  58533  1680.256
19403  5672  84.734
10001  3749  80.743
07840  2707  35.096
08809  1562  22.695
07063  2271  31.755
18343  3715  59.962
07753  4182  91.772
07924  1754  29.618
07463  4008  87.45
10993  5530  123.333
18103  3118  75.69
12060  11626  289.475
02043  19942  449.569
07438  3965  82.055
19116  4690  77.967
19002  4721  76.626
08501  4435  85.654
18054  4846  101.917
07436  3102  75.549
18938  2375  40.181
08050  6718  152.688
88013  118534  3343.727
08848  2040  37.511
08540  2651  38.81
18914  3797  61.585
07401  3884  87.747
07033  2661  57.538
19130  5607  102.912
33067  69638  1954.13
08804  1961  33.639
07950  2739  51.192
08887  1098  14.7
07760  4538  82.585
07045  2564  57.432
08510  4542  80.712
08805  1668  22.629
07006  3016  60.619
07081  2561  49.609
18017  2791  67.128
07095  2396  48.782
07110  3283  68.445
08550  4005  52.968
19468  6720  130.674
08721  5399  126.115
07720  4622  94.352
07302  3269  72.609
07675  4522  97.461
07728  4611  80.405
07082  2665  59.636
08536  3343  46.676
18074  5349  108.463
18106  3890  88.568
08085  6921  144.906
07863  2643  39.941
08836  1610  27.45
07432  3759  86.767
03825  22378  509.486
08108  5977  113.473
18039  2861  49.068
88221  110495  3116.619
08884  3416  49.626
07068  2814  62.433
19454  4387  69.752
07834  2597  56.229
27809  28467  676.643
08823  2592  40.677
18064  3050  67.287
18928  2612  44.465
19067  3771  65.858
07921  1140  13.974
19128  6248  90.99
07726  4051  75.731
10011  4011  77.292
08560  2604  39.431
07208  2763  57.738
07470  3361  72.429
08535  4074  75.197
88231  106475  3062.23
19473  5671  114.933
10954  4449  104.42
07876  2750  45.229
08075  5497  85.828
34232  67269  1848.788
08835  1829  20.959
08829  1259  16.686
07430  3875  84.423
07869  2934  59.094
07450  4148  89.703
08558  2124  32.328
30331  48576  1370.106
18051  4044  92.599
07105  2805  61.796
07666  3971  85.982
08534  2490  39.417
10950  5200  124.403
07946  1768  31.153
18055  2976  64.802
07044  3226  67.996
08753  5827  123.516
07070  3597  77.603
88201  106839  3016.836
07028  2997  64.005
18974  3629  60.279
07718  3845  73.198
07738  3710  75.321
66062  68105  1886.995
08859  2803  54.145
08810  3477  54.296
19464  5793  116.565
19465  6203  122.861
08858  658  8.151
07828  3127  47.853
19106  5340  99.79
08742  5202  107.062
08542  3123  43.046
19135  5002  88.106
10016  4102  82.119
08016  4670  82.723
07731  4782  103.69
07751  3606  68.801
18062  4215  93.654
19444  5628  91.258
03253  23593  571.249
19428  5645  94.04
07422  4997  101.76
07871  3775  82.536
18031  4045  92.197
07001  2996  55.185
07836  2276  40.598
07040  2435  50.491
18964  4976  75.806
90293  154022  4430.183
07052  2889  65.848
13905  10366  262.145
08861  2471  48.699
18334  5352  123.312
18322  4213  94.129
07927  2283  43.342
78342  102985  2949.134
12010  12930  326.132
07060  2053  36.498
18337  6619  126.78
18301  4727  74.16
18977  2818  43.167
07003  2887  65.068
18072  3510  79.537
08816  2931  44.274
08901  2457  36.423
18104  3630  82.399
08817  2324  41.11
02482  18191  399.519
08824  2748  42.107
08648  3169  51.224
08619  3247  56.217
07934  1579  25.969
19118  5561  86.577
07206  3218  65.876
08869  1039  17.017
07086  3449  77.048
10075  4756  85.832
15102  21421  530.862
95051  161005  4702.411
07204  2761  58.41
19038  5200  83.584
08730  4900  102.895
08003  5645  109.784
19401  5354  80.805
18932  4498  69.454
27587  29553  711.777
19440  4715  72.467
46032  40379  1090.713
94301  160874  4695.279
14770  19709  522.667
07062  2220  39.257
08062  6944  142.01
08527  5431  110.143
19031  5124  82.219
18360  3957  92.889
15044  20567  536.893
01070  14729  352.077
19136  4880  84.083
15003  22260  557.998
08034  5310  106.344
08520  3924  71.175
08638  3247  49.353
07069  1731  34.368
15084  20499  533.03
11510  7470  122.068
08852  3311  46.926
08054  5235  97.876
08035  5824  114.285
27807  29641  719.822
08863  2278  44.361
18940  3341  52.346
18969  4850  101.733
19025  4523  74.196
07039  2795  57.986
07417  3363  79.939
18067  3836  80.226
07878  2584  56.658
19504  4734  97.015
19085  5567  96.63
33331  70493  1989.885
98801  151482  4316.526
07932  2484  46.436
08691  4453  68.227
08872  2926  55.149
79780  108360  3157.734
18038  4532  89.304
10024  4077  84.422
08879  2744  52.748
08012  6245  128.991
07866  2944  64.774
07029  2950  63.246
08830  2663  48.787
18966  3882  59.545
88021  120070  3390.348
85342  134045  3882.322
19119  5885  90.005
22936  25017  501.121
18942  3149  48.974
07009  3275  70.38
22314  16467  330.373
07737  4025  75.688
19115  4922  80.783
08081  6927  129.149
19540  6817  151.768
60202  45903  1267.204
05465  23206  540.268
19087  6045  102.686
08052  5290  104.792
08225  9366  199.996
60611  44605  1244.577
19063  6724  116.749
10583  5628  116.307
07457  3093  69.751
10033  4127  91.437
20854  16041  329.678
07724  3793  82.449
07733  3440  72.838
07735  3213  64.241
28211  34653  975.638
07046  2610  55.028
01104  15187  307.833
10280  4039  77.32
08530  2307  36.35
07093  3664  78.544
07748  3659  70.848
07722  4079  82.248
07480  4031  85.724
10312  2928  57.535
07018  2707  58.051
07926  2509  47.499
18963  2381  40.309
08722  5612  124.604
07481  3527  83.556
07405  3351  75.1
10924  5587  139.372
18077  2973  50.657
02908  17163  367.549
08751  6161  132.275
75230  84237  2428.854
80129  99452  2814.252
92106  153328  4384.404
44026  25687  694.363
85340  133714  3843.529
92708  153201  4411.811
07663  3613  80.776
18930  3280  52.894
10597  7177  162.352
46060  40722  1098.352
10019  3956  80.694
19103  5488  102.892
07047  3672  77.339
19001  4958  74.944
07304  3314  72.274
07205  2701  55.62
07980  1922  32.476
08525  2157  29.797
18972  2936  42.051
10028  4751  87.353
98117  157669  4502.391
08088  6580  114.243
18018  3519  72.293
07305  3333  71.308
88121  103947  2923.79
07444  3088  69.792
33624  64707  1759.141
07856  3131  54.06
19125  5313  96.813
15927  17997  446.506
08505  4179  75.102
10708  4909  107.254
07739  4120  81.622
04072  23167  562.666
14221  22154  594.472
19460  6963  116.761
08061  6428  133.828
19090  4491  70.994
14534  18657  493.019
07203  3006  61.917
08880  1764  27.116
08690  3875  61.609
07307  3355  70.639
18088  4311  89.245
98052  157069  4491.022
18092  4175  87.763
07843  3561  54.05
08518  4566  77.991
08904  2363  35.379
07079  2689  52.411
14608  19131  507.236
08010  5372  82.298
07607  3717  83.496
07031  3816  75.427
94005  159664  4659.756
07961  2071  41.655
10014  3823  76.572
24592  29910  676.031
29926  48704  1243.214
07627  4904  95.867
19064  6500  111.994
07801  2978  65.366
20148  17020  361.196
15090  21231  560.217
08048  5302  95.096
85024  132774  3804.194
10010  4322  83.049
07981  2284  47.431
30309  47373  1343.121
33327  70582  1990.785
88263  110117  3209.796
07440  3298  66.925
07102  2855  61.128
18076  4855  100.779
07026  3626  80.121
39503  68867  1966.106
27712  30108  739.044
34105  73645  1975.544
27021  31093  869.931
24477  20012  551.746
07650  3777  83.388
21050  12331  237.044
19046  5097  72.691
85343  135503  3876.616
18353  3874  89.943
08318  7873  160.283
70802  73358  2122.751
07008  3126  60.29
07112  2546  55.133
10913  4840  112.012
12508  6498  151.749
10314  3489  64.337
98072  157442  4501.484
41042  36397  980.733
07423  4067  91.746
11354  5381  99.065
07032  2805  65.959
18080  4677  100.776
18466  5538  128.4
07310  3367  71.906
70596  76283  2213.269
18954  3613  55.547
14701  22684  604.507
07933  1970  38.182
08094  7457  149.509
19525  5350  110.05
21801  16733  321.426
07603  3933  85.707
08514  5030  93.411
19437  4584  71.698
07852  2988  51.36
28590  31400  768.591
19127  5970  102.177
17025  8430  212.791
07041  2532  51.06
76504  92589  2631.548
18923  3513  58.132
19512  5870  111.095
07757  4273  87.86
11215  4753  82.559
28269  33778  958.169
30004  48310  1336.275
Time: 10-29-2014 06:30:00
08822  1151  15.674
19095  5566  86.637
08889  0  0
18947  3177  49.536
08825  2016  31.916
07936  2525  51.556
08886  1763  36.149
07901  2060  43.667
07073  3729  78.809
08046  5105  91.192
08865  2289  41.393
07712  4329  87.964
08820  2729  43.985
08876  496  6.723
08807  1413  17.107
08902  3291  48.468
18976  3984  61.223
07030  3595  73.389
07652  3839  85.65
18015  2949  64.369
08833  524  7.584
24401  19371  537.885
07066  3001  46.838
19446  5065  74.223
08853  1030  13.9
08873  2150  32.732
18951  3753  75.893
18944  4341  65.482
08502  2484  32.29
08831  3970  64.787
10306  4126  64.63
18013  3929  67.669
18902  3451  53.773
07090  2638  42.969
08551  1857  26.648
07014  3424  74.604
08844  2892  26.835
07065  3161  56.485
07830  1332  16.736
08827  1503  25.357
07920  1493  25.369
02760  17525  390.282
07730  3333  64.858
07746  3759  72.296
08840  2414  42.748
19438  5602  109.196
07022  4190  80.873
07080  2394  36.739
07092  2479  43.805
07005  2790  57.018
07662  3594  81.102
08812  1719  26.697
07747  3204  60.532
18045  2626  60.729
07853  2019  26.844
08801  1068  15.545
07832  5162  86.592
18210  5833  124.295
07023  2215  39.033
07677  4439  96.634
48108  34141  952.98
07016  2842  60.37
07825  4001  76.459
08837  2374  42.877
08060  4841  86.806
18040  3235  51.471
07928  2181  42.742
19382  7507  131.552
07083  2619  55.567
08724  5018  106.678
07010  4207  83.543
08854  1895  30.375
19020  4528  76.424
07054  2589  50.107
07930  2113  34.103
18036  3365  77.21
07202  3165  65.824
07059  1526  28.188
07974  1935  39.961
18034  3158  73.682
07027  2859  44.819
08826  2028  25.631
07821  3572  58.318
07042  3116  64.822
07823  3043  44.346
10977  4538  104.995
19422  5086  76.527
07960  1918  38.897
07860  4794  73.459
07036  3194  58.329
08802  1735  29.333
19075  5402  82.783
18020  2677  59.661
07306  3199  68.763
19355  6577  112.264
07826  6915  121.289
11374  5249  94.318
78852  108655  3110.297
19426  6445  90.23
08882  3114  44.821
10310  3945  71.077
19462  5604  88.245
07670  4664  92.72
07931  1455  23.489
07882  2600  34.609
07945  2410  40.431
07076  2559  42.332
98346  162560  4528.779
08512  3960  52.559
88546  117270  3436.497
07701  3976  79.647
07676  4087  92.612
08850  2936  43.321
07067  2924  50.883
07922  1778  38.022
07940  2448  44.935
08846  1958  25.45
18042  2466  49.225
18925  3455  51.892
08559  2014  29.998
18960  4477  94.575
18901  3766  54.677
18052  3718  80.61
18920  2636  42.339
08867  1562  25.666
07078  2384  49.031
07803  3125  47.951
08755  5717  120.113
07002  3152  68.218
18929  3604  56.427
10022  4547  84.343
17111  8262  205.196
08857  3646  52.042
07456  3807  82.531
38117  58260  1680.256
19403  5912  84.734
10001  3814  80.743
07840  2725  35.096
08809  1607  22.695
07063  2277  31.755
18343  3962  59.962
07753  4271  91.772
07924  1799  29.618
07463  4107  87.45
10993  5641  123.333
18103  3177  75.69
12060  11453  289.475
02043  20042  449.569
07438  4202  82.055
19116  4790  77.967
19002  4874  76.626
08501  4559  85.654
18054  5029  101.917
07436  3235  75.549
18938  2384  40.181
08050  7272  152.688
88013  118399  3343.727
08848  2069  37.511
08540  2848  38.81
18914  3968  61.585
07401  4005  87.747
07033  2701  57.538
19130  5697  102.912
33067  69698  1954.13
08804  1983  33.639
07950  2792  51.192
08887  1143  14.7
07760  4670  82.585
07045  2646  57.432
08510  4686  80.712
08805  1694  22.629
07006  3103  60.619
07081  2559  49.609
18017  2838  67.128
07095  2486  48.782
07110  3327  68.445
08550  4214  52.968
19468  6799  130.674
08721  5631  126.115
07720  4709  94.352
07302  3333  72.609
07675  4615  97.461
07728  4941  80.405
07082  2722  59.636
08536  3542  46.676
18074  5517  108.463
18106  3963  88.568
08085  7011  144.906
07863  2904  39.941
08836  1639  27.45
07432  3845  86.767
03825  22514  509.486
08108  6061  113.473
18039  2905  49.068
88221  110352  3116.619
08884  3510  49.626
07068  2941  62.433
19454  4538  69.752
07834  2783  56.229
27809  28037  676.643
08823  2678  40.677
18064  3115  67.287
18928  2648  44.465
19067  3855  65.858
07921  1168  13.974
19128  6424  90.99
07726  4284  75.731
10011  4056  77.292
08560  2639  39.431
07208  2762  57.738
07470  3446  72.429
08535  4216  75.197
88231  106101  3062.23
19473  5764  114.933
10954  4404  104.42
07876  2767  45.229
08075  5565  85.828
34232  67325  1848.788
08835  1882  20.959
08829  1269  16.686
07430  3926  84.423
07869  3041  59.094
07450  4266  89.703
08558  2168  32.328
30331  48488  1370.106
18051  4113  92.599
07105  2847  61.796
07666  4057  85.982
08534  2507  39.417
10950  5272  124.403
07946  1768  31.153
18055  3065  64.802
07044  3301  67.996
08753  6249  123.516
07070  3657  77.603
88201  107009  3016.836
07028  3036  64.005
18974  3791  60.279
07718  3916  73.198
07738  3769  75.321
66062  68352  1886.995
08859  2861  54.145
08810  3587  54.296
19464  5955  116.565
19465  6273  122.861
08858  686  8.151
07828  3188  47.853
19106  5426  99.79
08742  5421  107.062
08542  3322  43.046
19135  5103  88.106
10016  4128  82.119
08016  4765  82.723
07731  4934  103.69
07751  3775  68.801
18062  4333  93.654
19444  5820  91.258
03253  23560  571.249
19428  5872  94.04
07422  5294  101.76
07871  4021  82.536
18031  4107  92.197
07001  3096  55.185
07836  2280  40.598
07040  2420  50.491
18964  5157  75.806
90293  154177  4430.183
07052  2963  65.848
13905  10388  262.145
08861  2511  48.699
18334  5349  123.312
18322  4191  94.129
07927  2331  43.342
78342  102750  2949.134
12010  12393  326.132
07060  2092  36.498
18337  7074  126.78
18301  4918  74.16
18977  2885  43.167
07003  2886  65.068
18072  3568  79.537
08816  2994  44.274
08901  2516  36.423
18104  3680  82.399
08817  2387  41.11
02482  17900  399.519
08824  2830  42.107
08648  3255  51.224
08619  3337  56.217
07934  1606  25.969
19118  5748  86.577
07206  3235  65.876
08869  1087  17.017
07086  3536  77.048
10075  4842  85.832
15102  21518  530.862
95051  160883  4702.411
07204  2762  58.41
19038  5402  83.584
08730  5042  102.895
08003  5738  109.784
19401  5590  80.805
18932  4666  69.454
27587  29616  711.777
19440  4895  72.467
46032  40391  1090.713
94301  160685  4695.279
14770  19691  522.667
07062  2267  39.257
08062  7057  142.01
08527  5633  110.143
19031  5320  82.219
